#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
5s	13s	134s	26s	14s	7s	3s	14s	12s	0s	10s	40s	10s
00149	Radiochemical	Alpha-emitting isotopes of radium, water, filtered, picocuries per liter	Agree					Dissolved		 	Alpha emitting radium isotopes	pCi/L
01392	Radiochemical	Uranium, bed sediment, total digestion, dry weight, milligrams per kilogram	USGS use and no use by EPA			Dry		Bed Sediment		7440-61-1	Uranium	mg/kg
01419	Radiochemical	Uranium, soil, total digestion, dry weight, milligrams per kilogram	USGS use and no use by EPA			Dry		Total		7440-61-1	Uranium	mg/kg
01459	Radiochemical	Uranium, biota, tissue, total digestion, dry weight, milligrams per kilogram	Not checked			Dry				7440-61-1	Uranium	mg/kg
01501	Radiochemical	Alpha radioactivity, water, unfiltered, picocuries per liter	Not checked					Total		12587-46-1	Alpha particle	pCi/L
01502	Radiochemical	Alpha radioactivity counting error, water, unfiltered, picocuries per liter	Not checked	Counting Error				Total		12587-46-1	Alpha particle	pCi/L
01503	Radiochemical	Alpha radioactivity, water, filtered, picocuries per liter	Agree					Dissolved		12587-46-1	Alpha particle	pCi/L
01504	Radiochemical	Alpha radioactivity counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		12587-46-1	Alpha particle	pCi/L
01505	Radiochemical	Alpha radioactivity, suspended sediment, picocuries per liter	Agree					Suspended		12587-46-1	Alpha particle	pCi/L
01506	Radiochemical	Alpha radioactivity counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		12587-46-1	Alpha particle	pCi/L
01507	Radiochemical	Gross alpha radioactivity, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		12587-46-1	Alpha particle	pCi/g
01508	Radiochemical	Gross alpha radioactivity counting error, bed sediment, dry weight, picocuries per gram	Not checked	Counting Error		Dry		Bed Sediment		12587-46-1	Alpha particle	pCi/g
01515	Radiochemical	Gross alpha radioactivity, water, filtered, natural uranium curve, picocuries per liter	Not checked					Dissolved		12587-46-1	Alpha particle	pCi/L
01516	Radiochemical	Gross alpha radioactivity, suspended sediment, natural uranium curve, picocuries per liter	Not checked					Suspended		12587-46-1	Alpha particle	pCi/L
01517	Radiochemical	Gross alpha radioactivity, suspended sediment, natural uranium curve, dry weight, picocuries per gram	Not checked			Dry		Suspended		12587-46-1	Alpha particle	pCi/g
01518	Radiochemical	Gross alpha radioactivity, suspended sediment, natural uranium curve, dry weight, milligrams per kilogram	Not checked			Dry		Suspended		12587-46-1	Alpha particle	mg/kg
01519	Radiochemical	Gross alpha radioactivity, water, unfiltered, picocuries per liter	Agree					Total		12587-46-1	Alpha particle	pCi/L
01524	Radiochemical	Gross alpha radioactivity counting error, water, filtered, micrograms per liter	Agree	Counting Error				Dissolved		12587-46-1	Alpha particle	ug/l
01525	Radiochemical	Gross alpha radioactivity counting error, suspended sediment, micrograms per liter	Agree	Counting Error				Suspended		12587-46-1	Alpha particle	ug/l
01526	Radiochemical	Gross alpha radioactivity counting error, water, unfiltered, Th-230 curve, picocuries per liter	Not checked	Counting Error						12587-46-1	 	pCi/L
03501	Radiochemical	Beta radioactivity, water, unfiltered, picocuries per liter	Agree					Total		12587-47-2	Beta particle	pCi/L
03502	Radiochemical	Beta radioactivity counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		12587-47-2	Beta particle	pCi/L
03503	Radiochemical	Beta radioactivity, water, filtered, picocuries per liter	Agree					Dissolved		12587-47-2	Beta particle	pCi/L
03504	Radiochemical	Beta radioactivity counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		12587-47-2	Beta particle	pCi/L
03505	Radiochemical	Beta radioactivity, suspended sediment, picocuries per liter	Agree					Suspended		12587-47-2	Beta particle	pCi/L
03506	Radiochemical	Beta radioactivity counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		12587-47-2	Beta particle	pCi/L
03507	Radiochemical	Gross beta radioactivity, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		12587-47-2	Beta particle	pCi/g
03508	Radiochemical	Gross beta radioactivity counting error, bed sediment, dry weight, picocuries per gram	Not checked	Counting Error		Dry		Bed Sediment		12587-47-2	Beta particle	pCi/g
03515	Radiochemical	Gross beta radioactivity, water, filtered, Cs-137 curve, picocuries per liter	Not checked					Dissolved		12587-47-2	Beta particle	pCi/L
03516	Radiochemical	Gross beta radioactivity, suspended sediment, Cs-137 curve, picocuries per liter	Not checked					Suspended		12587-47-2	Beta particle	pCi/L
03517	Radiochemical	Beta radioactivity, suspended sediment, Sr-90/Y-90 curve, dry weight, picocuries per gram	Not checked			Dry		Suspended		12587-47-2	Beta particle	pCi/g
03518	Radiochemical	Gross beta radioactivity, suspended sediment, Cs-137 curve, dry weight, picocuries per gram	Not checked			Dry		Suspended		12587-47-2	Beta particle	pCi/g
03519	Radiochemical	Gross beta radioactivity, water, unfiltered, Cs-137 curve, picocuries per liter	Not checked					Total		12587-47-2	Beta particle	pCi/L
03526	Radiochemical	Gross beta radioactivity counting error, water, filtered, Cs-137 curve, picocuries per liter	Not checked	Counting Error				Dissolved		12587-47-2	Beta particle	pCi/L
03527	Radiochemical	Gross beta radioactivity counting error, suspended sediment, Cs-137 curve, picocuries per liter	Not checked	Counting Error				Suspended		12587-47-2	Beta particle	pCi/L
03528	Radiochemical	Gross beta radioactivity counting error, water, filtered, Sr-90/Y-90 curve, picocuries per liter	Not checked	Counting Error				Dissolved		12587-47-2	Beta particle	pCi/L
03529	Radiochemical	Gross beta radioactivity counting error, suspended sediment, Sr-90/Y-90 curve, picocuries per liter	Not checked	Counting Error				Suspended		12587-47-2	Beta particle	pCi/L
03936	Radiochemical	Uranium, bed sediment smaller than 62.5 microns, wet sieved, laboratory, total digestion, dry weight, milligrams per kilogram	Not checked			Dry	< 0.0625	Bed Sediment		7440-61-1	Uranium	mg/kg
04102	Radiochemical	Beta radioactivity, bed sediment, Sr-90/Y-90 curve, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		12587-47-2	Beta particle	pCi/g
04103	Radiochemical	Cesium-137 2-sigma combined uncertainty, soil, dry weight, picocuries per gram	Agree	2-Sigma CSU		Dry		Total		10045-97-3	Cesium-137	pCi/g
04104	Radiochemical	Lead-210 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		14255-04-0	Lead-210	pCi/g
04105	Radiochemical	Polonium-210 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		13981-52-7	Polonium-210	pCi/g
04106	Radiochemical	Radium-228 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		15262-20-1	Radium-228	pCi/g
04107	Radiochemical	Radium-226 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		13982-63-3	Radium-226	pCi/g
04108	Radiochemical	Thorium-230 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		14269-63-7	Thorium-230	pCi/g
04109	Radiochemical	Thorium-232 2-sigma combined uncertainty, water, filtered, picocuries per liter	Agree	2-Sigma CSU				Dissolved		7440-29-1	Thorium-232	pCi/L
04110	Radiochemical	Thorium-232 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		7440-29-1	Thorium-232	pCi/g
04111	Radiochemical	Uranium-234 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		13966-29-5	Uranium-234	pCi/g
04112	Radiochemical	Uranium-235 2-sigma combined uncertainty, bed sediment, dry weight, picocuries per gram	Not checked	2-Sigma CSU		Dry		Bed Sediment		15117-96-1	Uranium-235	pCi/g
04113	Radiochemical	Uranium-238 2-sigma combined uncertainty, suspended sediment, dry weight, picocuries per gram	Not agree	2-Sigma CSU		Dry		Suspended		7440-61-1	Uranium	pCi/g
04123	Radiochemical	Tritium counting error, water, unfiltered, picocuries per milliliter	Agree	Counting Error				Total		10028-17-8	Tritium	pCi/ml
04124	Radiochemical	Tritium, water, unfiltered, picocuries per milliliter	Agree					Total		10028-17-8	Tritium	pCi/ml
04125	Radiochemical	Alpha radioactivity, bed sediment, Th-230 curve, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		12587-46-1	Alpha particle	pCi/g
04126	Radiochemical	Alpha radioactivity, water, filtered, Th-230 curve, picocuries per liter	Not checked					Dissolved		12587-46-1	Alpha particle	pCi/L
04127	Radiochemical	Alpha radioactivity, suspended sediment, Th-230 curve, picocuries per liter	Not checked					Suspended		12587-46-1	Alpha particle	pCi/L
05504	Radiochemical	Gross gamma radioactivity scan counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		 	Gamma radiation	pCi/L
05515	Radiochemical	Gross gamma radioactivity scan counting error, bed sediment, dry weight, picocuries per gram	Agree	Counting Error		Dry		Bed Sediment		 	Gamma radiation	pCi/g
05516	Radiochemical	Gross gamma radioactivity scan counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		 	Gamma radiation	pCi/L
07000	Radiochemical	Tritium, water, unfiltered, picocuries per liter	Agree					Total		10028-17-8	Tritium	pCi/L
07001	Radiochemical	Tritium counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		10028-17-8	Tritium	pCi/L
07005	Radiochemical	Tritium, water, filtered, picocuries per liter	Agree					Dissolved		10028-17-8	Tritium	pCi/L
07006	Radiochemical	Tritium counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		10028-17-8	Tritium	pCi/L
07010	Radiochemical	Tritium, suspended sediment, picocuries per liter	Agree					Suspended		10028-17-8	Tritium	pCi/L
07011	Radiochemical	Tritium counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		10028-17-8	Tritium	pCi/L
07012	Radiochemical	Tritium in water molecules, tritium units	Agree							10028-17-8	Tritium	T.U.
07013	Radiochemical	Tritium in water molecules counting error, tritium units	Agree	Counting Error						10028-17-8	Tritium	T.U.
07014	Radiochemical	Tritium counting error, suspended sediment, tritium units	Agree	Counting Error				Suspended		10028-17-8	Tritium	T.U.
07015	Radiochemical	Tritium counting error, water, filtered, tritium units	Agree	Counting Error				Dissolved		10028-17-8	Tritium	T.U.
07016	Radiochemical	Tritium, suspended sediment, tritium units	Agree					Suspended		10028-17-8	Tritium	T.U.
07017	Radiochemical	Tritium, water, unfiltered, tritium units	Agree					Total		10028-17-8	Tritium	T.U.
07018	Radiochemical	Tritium, water, filtered, tritium units	Agree					Dissolved		10028-17-8	Tritium	T.U.
07019	Radiochemical	Tritium counting error, water, unfiltered, tritium units	Agree	Counting Error				Total		10028-17-8	Tritium	T.U.
07050	Radiochemical	Calcium-45, water, filtered, picocuries per liter	Agree					Dissolved		13966-05-7	Calcium-45	pCi/L
07051	Radiochemical	Calcium-45 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		13966-05-7	Calcium-45	pCi/L
07052	Radiochemical	Calcium-45, suspended sediment, picocuries per liter	Agree					Suspended		13966-05-7	Calcium-45	pCi/L
07053	Radiochemical	Calcium-45 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		13966-05-7	Calcium-45	pCi/L
07054	Radiochemical	Calcium-45, water, unfiltered, picocuries per liter	Agree					Total		13966-05-7	Calcium-45	pCi/L
07055	Radiochemical	Calcium-45 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		13966-05-7	Calcium-45	pCi/L
07060	Radiochemical	Iron-59, water, filtered, picocuries per liter	Agree					Dissolved		14596-12-4	Iron-59	pCi/L
07061	Radiochemical	Iron-59 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		14596-12-4	Iron-59	pCi/L
07062	Radiochemical	Iron-59, suspended sediment, picocuries per liter	Agree					Suspended		14596-12-4	Iron-59	pCi/L
07063	Radiochemical	Iron-59 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		14596-12-4	Iron-59	pCi/L
07064	Radiochemical	Iron-59, water, unfiltered, picocuries per liter	Agree					Total		14596-12-4	Iron-59	pCi/L
07065	Radiochemical	Iron-59 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		14596-12-4	Iron-59	pCi/L
07100	Radiochemical	Selenium-75, water, filtered, picocuries per liter	Agree					Dissolved		14265-71-5	Selenium-75	pCi/L
07101	Radiochemical	Selenium-75 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		14265-71-5	Selenium-75	pCi/L
07102	Radiochemical	Selenium-75, suspended sediment, picocuries per liter	Agree					Suspended		14265-71-5	Selenium-75	pCi/L
07103	Radiochemical	Selenium-75 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		14265-71-5	Selenium-75	pCi/L
07104	Radiochemical	Selenium-75, water, unfiltered, picocuries per liter	Agree					Total		14265-71-5	Selenium-75	pCi/L
07105	Radiochemical	Selenium-75 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		14265-71-5	Selenium-75	pCi/L
07120	Radiochemical	Silver-110, water, filtered, picocuries per liter	Agree					Dissolved		14391-76-5	Silver-110	pCi/L
07121	Radiochemical	Silver-110 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		14391-76-5	Silver-110	pCi/L
07122	Radiochemical	Silver-110, suspended sediment, picocuries per liter	Agree					Suspended		14391-76-5	Silver-110	pCi/L
07123	Radiochemical	Silver-110 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		14391-76-5	Silver-110	pCi/L
07124	Radiochemical	Silver-110, water, unfiltered, picocuries per liter	Agree					Total		14391-76-5	Silver-110	pCi/L
07125	Radiochemical	Silver-110 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		14391-76-5	Silver-110	pCi/L
07140	Radiochemical	Sulfur-35, water, filtered, picocuries per liter	Agree					Dissolved		15117-53-0	Sulfur-35	pCi/L
07141	Radiochemical	Sulfur-35 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		15117-53-0	Sulfur-35	pCi/L
07142	Radiochemical	Sulfur-35, suspended sediment, picocuries per liter	Agree					Suspended		15117-53-0	Sulfur-35	pCi/L
07143	Radiochemical	Sulfur-35 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		15117-53-0	Sulfur-35	pCi/L
07144	Radiochemical	Sulfur-35, water, unfiltered, picocuries per liter	Agree					Total		15117-53-0	Sulfur-35	pCi/L
07145	Radiochemical	Sulfur-35 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		15117-53-0	Sulfur-35	pCi/L
09501	Radiochemical	Radium-226, water, unfiltered, picocuries per liter	Agree					Total		13982-63-3	Radium-226	pCi/L
09503	Radiochemical	Radium-226, water, filtered, picocuries per liter	Agree					Dissolved		13982-63-3	Radium-226	pCi/L
09504	Radiochemical	Radium-226 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		13982-63-3	Radium-226	pCi/L
09505	Radiochemical	Radium-226, suspended sediment, picocuries per liter	Agree					Suspended		13982-63-3	Radium-226	pCi/L
09506	Radiochemical	Radium-226 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		13982-63-3	Radium-226	pCi/L
09507	Radiochemical	Radium-226, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		13982-63-3	Radium-226	pCi/g
09508	Radiochemical	Radium-226 counting error, bed sediment, dry weight, picocuries per gram	Not checked	Counting Error		Dry		Bed Sediment		13982-63-3	Radium-226	pCi/g
09510	Radiochemical	Alpha-emitting isotopes of radium, water, filtered, planchet count, picocuries per liter	Not checked					Dissolved		 	Alpha emitting radium isotopes	pCi/L
09511	Radiochemical	Radium-226, water, filtered, radon method, picocuries per liter	Agree					Dissolved		13982-63-3	Radium-226	pCi/L
11501	Radiochemical	Radium-228, water, unfiltered, picocuries per liter	Agree					Total		15262-20-1	Radium-228	pCi/L
11502	Radiochemical	Radium-228 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		15262-20-1	Radium-228	pCi/L
11506	Radiochemical	Radium-224, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		13233-32-4	Radium-224	pCi/g
13501	Radiochemical	Strontium-90, water, unfiltered, picocuries per liter	Agree					Total		10098-97-2	Strontium-90	pCi/L
13502	Radiochemical	Strontium-90 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		10098-97-2	Strontium-90	pCi/L
13503	Radiochemical	Strontium-90, water, filtered, picocuries per liter	Agree					Dissolved		10098-97-2	Strontium-90	pCi/L
13504	Radiochemical	Strontium-90 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		10098-97-2	Strontium-90	pCi/L
13505	Radiochemical	Strontium-90, suspended sediment, picocuries per liter	Agree					Suspended		10098-97-2	Strontium-90	pCi/L
13506	Radiochemical	Strontium-90 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		10098-97-2	Strontium-90	pCi/L
13507	Radiochemical	Strontium-90 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		10098-97-2	Strontium-90	pCi/L
15501	Radiochemical	Strontium-89, water, unfiltered, picocuries per liter	Agree					Total		14158-27-1	Strontium-89	pCi/L
15502	Radiochemical	Strontium-89 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		14158-27-1	Strontium-89	pCi/L
15503	Radiochemical	Strontium-89 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		14158-27-1	Strontium-89	pCi/L
15504	Radiochemical	Strontium-89, water, filtered, picocuries per liter	Agree					Dissolved		14158-27-1	Strontium-89	pCi/L
15507	Radiochemical	Strontium-90, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		10098-97-2	Strontium-90	pCi/g
17501	Radiochemical	Lead-210, water, unfiltered, picocuries per liter	Agree					Total		14255-04-0	Lead-210	pCi/L
17502	Radiochemical	Lead-210 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		14255-04-0	Lead-210	pCi/L
17503	Radiochemical	Lead-210, water, filtered, picocuries per liter	Agree					Dissolved		14255-04-0	Lead-210	pCi/L
17504	Radiochemical	Lead-210 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		14255-04-0	Lead-210	pCi/L
17505	Radiochemical	Lead-210, suspended sediment, picocuries per liter	Agree					Suspended		14255-04-0	Lead-210	pCi/L
17506	Radiochemical	Lead-210 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		14255-04-0	Lead-210	pCi/L
17507	Radiochemical	Lead-210, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		14255-04-0	Lead-210	pCi/g
17508	Radiochemical	Lead-210, counting error, bed sediment, dry weight, picocuries per gram	Not checked	Counting Error		Dry		Bed Sediment		14255-04-0	Lead-210	pCi/g
17517	Radiochemical	Lead-212, water, unfiltered, picocuries per liter	Agree					Total		15092-94-1	Lead-212	pCi/L
17518	Radiochemical	Lead-212 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		15092-94-1	Lead-212	pCi/L
17519	Radiochemical	Lead-214, water, unfiltered, picocuries per liter	Agree					Total		15067-28-4	Lead-214	pCi/L
17520	Radiochemical	Lead-214 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		15067-28-4	Lead-214	pCi/L
18501	Radiochemical	Iodine-129, water, unfiltered, picocuries per liter	Agree					Total		15046-84-1	Iodine-129	pCi/L
18502	Radiochemical	Iodine-129 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		15046-84-1	Iodine-129	pCi/L
19501	Radiochemical	Polonium-210, water, unfiltered, picocuries per liter	Agree					Total		13981-52-7	Polonium-210	pCi/L
19503	Radiochemical	Polonium-210, water, filtered, picocuries per liter	Agree					Dissolved		13981-52-7	Polonium-210	pCi/L
19504	Radiochemical	Polonium-210 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		13981-52-7	Polonium-210	pCi/L
19505	Radiochemical	Polonium-210, suspended sediment, picocuries per liter	Agree					Suspended		13981-52-7	Polonium-210	pCi/L
19506	Radiochemical	Polonium-210 counting error, suspended sediment, picocuries per liter	Agree	Counting Error				Suspended		13981-52-7	Polonium-210	pCi/L
19507	Radiochemical	Polonium-210, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		13981-52-7	Polonium-210	pCi/g
22001	Radiochemical	Plutonium-238, water, filtered, picocuries per liter	Agree					Dissolved		13981-16-3	Plutonium-238	pCi/L
22002	Radiochemical	Plutonium-238 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		13981-16-3	Plutonium-238	pCi/L
22010	Radiochemical	Plutonium-239, water, filtered, picocuries per liter	Agree					Dissolved		15117-48-3	Plutonium-239	pCi/L
22011	Radiochemical	Plutonium-239 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		15117-48-3	Plutonium-239	pCi/L
22012	Radiochemical	Plutonium-238, water, unfiltered, picocuries per liter	Agree					Total		13981-16-3	Plutonium-238	pCi/L
22013	Radiochemical	Plutonium-238 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		13981-16-3	Plutonium-238	pCi/L
22014	Radiochemical	Plutonium-239, water, unfiltered, picocuries per liter	Agree					Total		15117-48-3	Plutonium-239	pCi/L
22015	Radiochemical	Plutonium-239 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		15117-48-3	Plutonium-239	pCi/L
22016	Radiochemical	Plutonium-238, bed sediment, picocuries per gram	Not checked					Bed Sediment		13981-16-3	Plutonium-238	pCi/g
22020	Radiochemical	Beryllium-7, bed sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Bed Sediment		13966-02-4	Beryllium-7	dpm/g
22021	Radiochemical	Cesium-137, bed sediment smaller than 62.5 microns, dry weight, picocuries per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Bed Sediment		10045-97-3	Cesium-137	pCi/g
22022	Radiochemical	Lead-210, bed sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Bed Sediment		14255-04-0	Lead-210	dpm/g
22023	Radiochemical	Radium-226, bed sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Bed Sediment		13982-63-3	Radium-226	dpm/g
22024	Radiochemical	Beryllium-7, suspended sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Suspended		13966-02-4	Beryllium-7	dpm/g
22025	Radiochemical	Cesium-137, suspended sediment smaller than 62.5 microns, dry weight, picocuries per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Suspended		10045-97-3	Cesium-137	pCi/g
22026	Radiochemical	Lead-210, suspended sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Suspended		14255-04-0	Lead-210	dpm/g
22027	Radiochemical	Radium-226, suspended sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	USGS use and no use by EPA			Dry	< 62.5 mm	Suspended		13982-63-3	Radium-226	dpm/g
22028	Radiochemical	Radon-222, air, unfiltered, disintegrations per minute per liter	Not checked							14859-67-7	Radon-222	dpm/l
22029	Radiochemical	Radon-222 counting error, air, unfiltered, disintegrations per minute per liter	Not checked	Counting Error						14859-67-7	Radon-222	dpm/l
22030	Radiochemical	Radon-222, water, unfiltered, disintegrations per minute per liter	Not checked					Total		14859-67-7	Radon-222	dpm/l
22031	Radiochemical	Radon-222 counting error, water, unfiltered, disintegrations per minute per liter	Not checked	Counting Error				Total		14859-67-7	Radon-222	dpm/l
22032	Radiochemical	Polonium-210 2-sigma combined uncertainty, water, unfiltered, picocuries per liter	Not checked	2-Sigma CSU						13981-52-7	 	pCi/L
22033	Radiochemical	Nickel-59, water, unfiltered, picocuries per liter	Not checked					Recoverable		14336-70-0	 	pCi/L
22034	Radiochemical	Nickel-59 counting error, water, unfiltered, picocuries per liter	Not checked					Recoverable		14336-70-0	 	pCi/L
22035	Radiochemical	Nickel-59, water, filtered, picocuries per liter	Not checked					Dissolved		14336-70-0	 	pCi/L
22036	Radiochemical	Nickel-59 counting error, water, filtered, picocuries per liter	Not checked					Dissolved		14336-70-0	 	pCi/L
22037	Radiochemical	Nickel-63, water, filtered, picocuries per liter	Not checked					Dissolved		13981-37-8	Nickel-63	pCi/L
22038	Radiochemical	Nickel-63 counting error, water, filtered, picocuries per liter	Not checked					Dissolved		13981-37-8	Nickel-63	pCi/L
22039	Radiochemical	Uranium-234/Uranium-238 activity ratio, water, filtered, ratio	Not checked					Dissolved		 	 	None
22040	Radiochemical	Uranium-234/Uranium-238 activity ratio 2 sigma combined uncertainty, water, filtered, ratio	Not checked	2-Sigma CSU				Dissolved		 	 	None
22041	Radiochemical	Cesium-137, bed sediment smaller than 62.5 microns, dry weight, disintegrations per minute per gram	Not checked			Dry		Bed Sediment		10045-97-3	Cesium-137	dpm/g
22150	Radiochemical	Neptunium-237, water, unfiltered, picocuries per liter	Not checked					Recoverable		13994-20-2	 	pCi/L
22151	Radiochemical	Neptunium-237 counting error, water, unfiltered, picocuries per liter	Not checked					Recoverable		13994-20-2	 	pCi/L
22383	Radiochemical	Bismuth-214, water, unfiltered, picocuries per liter	Agree					Total		14733-03-0	Bismuth-214	pCi/L
22384	Radiochemical	Bismuth-214 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		14733-03-0	Bismuth-214	pCi/L
22450	Radiochemical	Americium-241, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		14596-10-2	Americium-241	pCi/g
22501	Radiochemical	Thorium-232, water, unfiltered, picocuries per liter	Agree					Total		7440-29-1	Thorium-232	pCi/L
22502	Radiochemical	Thorium-232 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		7440-29-1	Thorium-232	pCi/L
22503	Radiochemical	Thorium/uranium isotope ratio	Agree					Total		 	 	None
22505	Radiochemical	Thorium-228, water, unfiltered, picocuries per liter	Agree					Total		14274-82-9	Thorium-228	pCi/L
22601	Radiochemical	Uranium-238, water, unfiltered, picocuries per liter	Agree					Total		7440-61-1	Uranium	pCi/L
22602	Radiochemical	Uranium-238 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		7440-61-1	Uranium	pCi/L
22603	Radiochemical	Uranium-238, water, filtered, picocuries per liter	Agree					Dissolved		7440-61-1	Uranium	pCi/L
22604	Radiochemical	Uranium-238 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		7440-61-1	Uranium	pCi/L
22606	Radiochemical	Uranium-234, water, unfiltered, picocuries per liter	Agree					Total		13966-29-5	Uranium-234	pCi/L
22607	Radiochemical	Uranium-234 counting error, water, unfiltered, picocuries per liter	Agree	Counting Error				Total		13966-29-5	Uranium-234	pCi/L
22610	Radiochemical	Uranium-234, water, filtered, picocuries per liter	Agree					Dissolved		13966-29-5	Uranium-234	pCi/L
22611	Radiochemical	Uranium-234 counting error, water, filtered, picocuries per liter	Agree	Counting Error				Dissolved		13966-29-5	Uranium-234	pCi/L
22612	Radiochemical	Uranium-235, bed sediment, dry weight, picocuries per gram	Not checked			Dry		Bed Sediment		15117-96-1	Uranium-235	pCi/g
